time,visible_satellites,best_satellite,best_alt,best_az,best_distance
2025-05-19 08:07:56,29,STARLINK-6238,83.3289106446535,119.49137865644974,563.1823704647015
2025-05-19 08:08:56,34,STARLINK-31270,77.5951348277767,242.43888403068945,493.99547346334805
2025-05-19 08:09:56,31,STARLINK-2550,79.1666346839481,35.7387304077222,556.7466954455535
2025-05-19 08:10:56,28,STARLINK-30362,80.9115753651594,292.7210781279474,565.9059503818899
2025-05-19 08:11:56,33,STARLINK-3737,71.80200987254624,269.85298023332933,566.2460414611417
2025-05-19 08:12:56,32,STARLINK-30307,82.25225100137412,171.10087056717376,564.0448696814867
2025-05-19 08:13:56,29,STARLINK-31088,67.65257515934992,258.73696101477105,600.7798527946042
2025-05-19 08:14:56,24,STARLINK-30344,69.23640549666287,150.60924362438442,594.8425698609011
2025-05-19 08:15:56,30,STARLINK-30361,75.74889395897162,261.2441335828452,575.6270067468288
2025-05-19 08:16:56,33,STARLINK-30504,76.9939410601931,85.7192492735704,500.17958846491763
2025-05-19 08:17:56,35,STARLINK-6242,74.10155516408432,202.3338416435469,579.6450289509927
2025-05-19 08:18:56,32,STARLINK-2143,79.98251303049493,228.61640992066563,555.2793523675149
2025-05-19 08:19:56,29,STARLINK-33647,66.55658214749523,51.015689591512995,523.6729695717997
2025-05-19 08:20:56,31,STARLINK-2555,76.481206343866,243.56069960293135,561.856770551386
2025-05-19 08:21:56,33,STARLINK-31999,89.02929810948189,231.13990239425152,475.93350718403707
2025-05-19 08:22:56,36,STARLINK-4633,71.00530012077941,78.41249286083574,568.7823108937159
2025-05-19 08:23:56,29,STARLINK-31239,68.32606312864498,153.75386741753496,509.0476854310817
2025-05-19 08:24:56,35,STARLINK-32316,79.34190049132745,151.09957111869687,491.07781018203775
2025-05-19 08:25:56,31,STARLINK-3059,65.33568024463,13.713303133956627,628.1340170368322
2025-05-19 08:26:56,25,STARLINK-32009,71.63905545610392,183.98503556774395,499.3669887892252
2025-05-19 08:27:56,28,STARLINK-4644,82.39743093558732,251.07167265751377,544.4770334956429
2025-05-19 08:28:56,29,STARLINK-33686,59.64894363490176,167.49252410609154,509.20915224675184
2025-05-19 08:29:56,40,STARLINK-4283,79.41415777999956,240.9384400244769,548.7246260276321
2025-05-19 08:30:56,36,STARLINK-31595,70.34987987175028,148.66470896036995,499.5871372734719
2025-05-19 08:31:56,32,STARLINK-33670,70.59618419609372,213.86917929482757,469.4709292994184
2025-05-19 08:32:56,34,STARLINK-3052,72.90285194249887,165.17616429870495,599.835348189343
2025-05-19 08:33:56,29,STARLINK-1323,73.24615471068775,322.24191220786287,559.2104227689343
2025-05-19 08:34:56,28,STARLINK-5666,77.14988560052721,154.76713914028275,572.456123791308
2025-05-19 08:35:56,29,STARLINK-31629,81.24749865815215,168.6261367662404,481.221859285016
2025-05-19 08:36:56,33,STARLINK-2180,86.50417755516789,174.5270238382519,548.6081505465977
2025-05-19 08:37:56,31,STARLINK-11258 [DTC],69.22247542935759,108.21968821572302,380.1600353917907
2025-05-19 08:38:56,35,STARLINK-32556,76.816979465621,178.83193341574525,495.2887183798711
2025-05-19 08:39:56,33,STARLINK-5609,84.04885755960129,185.04378311314042,562.0518078519589
2025-05-19 08:40:56,33,STARLINK-3075,63.70392816773619,71.58443837335943,597.0984806438024
2025-05-19 08:41:56,34,STARLINK-3161,75.13687260372643,122.25098615996082,557.4708952135902
2025-05-19 08:42:56,34,STARLINK-5675,69.12543399450193,234.71652088579694,594.8817647695356
2025-05-19 08:43:56,33,STARLINK-5675,68.24499320114573,48.73021870668643,598.4715674197969
2025-05-19 08:44:56,30,STARLINK-32451,88.40917606120341,37.66765273727525,483.4307126767503
2025-05-19 08:45:56,32,STARLINK-11529 [DTC],79.22386114693886,42.067226152622524,363.1579062162707
2025-05-19 08:46:56,31,STARLINK-31645,69.45448134970256,288.0451919278971,505.7862528401978
2025-05-19 08:47:56,34,STARLINK-3744,80.75847175411992,184.5978722076033,546.8095744069049
2025-05-19 08:48:56,36,STARLINK-32466,80.38777061589192,359.8100451764084,489.74454317771904
2025-05-19 08:49:56,35,STARLINK-2616,59.29396952355779,225.42814113830758,628.0404495041729
2025-05-19 08:50:56,35,STARLINK-33680,69.05640462067055,191.02319097201692,514.9710515316613
2025-05-19 08:51:56,33,STARLINK-3112,64.7864680163409,16.193605648465187,591.5691818331392
2025-05-19 08:52:56,35,STARLINK-3564,66.23517864322405,274.10693529895667,585.53809885963
2025-05-19 08:53:56,32,STARLINK-11513 [DTC],66.7092952234841,351.91635503832913,387.2806711894092
2025-05-19 08:54:56,37,STARLINK-11490 [DTC],87.84066559488535,39.98624030112495,359.86854930755607
2025-05-19 08:55:56,33,STARLINK-2537,58.356135912947174,312.7005194221162,634.2796771473818
2025-05-19 08:56:56,35,STARLINK-6277,79.30703700259029,83.01844270224008,568.5426090861439
2025-05-19 08:57:56,34,STARLINK-30083,68.2934418600183,313.64614613427653,598.4949421632798
2025-05-19 08:58:56,34,STARLINK-30083,68.9667359220856,122.7485986137403,595.6773467917076
2025-05-19 08:59:56,35,STARLINK-4215,77.72094152857257,14.350441620179398,551.9461027174489
2025-05-19 09:00:56,31,STARLINK-5637,66.9244474019945,85.15270403148003,617.2491851568604
2025-05-19 09:01:56,33,STARLINK-6305,83.93948531592513,133.68322433014822,562.3719322771834
2025-05-19 09:02:56,32,STARLINK-33646,81.8860975046199,337.22482246551147,488.1824152218049
2025-05-19 09:03:56,35,STARLINK-4608,79.09136008028193,78.4105687864845,549.4101575745887
2025-05-19 09:04:56,30,STARLINK-11099 [DTC],70.08264095563312,52.0888256817569,382.08286162749954
2025-05-19 09:05:56,33,STARLINK-4275,75.3119058940412,150.4305660254263,556.8014320243452
2025-05-19 09:06:56,31,STARLINK-4295,84.44972130888243,290.25693795606946,542.4486449785251
2025-05-19 09:07:56,32,STARLINK-5559,66.01793449626277,49.48663776610894,616.1386876855187
2025-05-19 09:08:56,42,STARLINK-4609,74.51964627468081,236.3066542113669,558.7221314564671
2025-05-19 09:09:56,33,STARLINK-31924,81.12834073531198,45.91501692886628,488.5416801613987
2025-05-19 09:10:56,37,STARLINK-5873,78.94113974095046,11.56402169255436,585.7610951455204
2025-05-19 09:11:56,39,STARLINK-6296,82.55503163152709,150.53119201920137,579.743650325624
2025-05-19 09:12:56,30,STARLINK-5554,72.4038800335464,16.989147770377894,592.6732857661885
2025-05-19 09:13:56,30,STARLINK-32124,55.070058553777756,108.77212991971366,570.8767085421175
2025-05-19 09:14:56,27,STARLINK-5553,76.7509048030393,161.4570475707426,580.5979121223252
2025-05-19 09:15:56,32,STARLINK-31949,77.18974036432267,136.7354864432474,494.6558619437883
2025-05-19 09:16:56,35,STARLINK-32621,86.00981126393772,146.0492343891583,448.5959396480243
2025-05-19 09:17:56,37,STARLINK-5991,83.31916684640342,289.2471488894393,569.9264952584394
2025-05-19 09:18:56,41,STARLINK-30469,65.33505690958326,143.4943745748787,609.9462769771038
2025-05-19 09:19:56,40,STARLINK-1542,76.11510507921915,251.6908003233517,562.6479049213876
2025-05-19 09:20:56,39,STARLINK-5997,75.79053212966348,271.9428743376484,582.5895691503805
2025-05-19 09:21:56,41,STARLINK-3306,69.96583041158942,72.0853335949421,572.2899304740191
2025-05-19 09:22:56,35,STARLINK-3257,80.35270502515199,145.03425020171963,547.2440385301497
2025-05-19 09:23:56,43,STARLINK-31237,85.84642808237375,56.072699129545676,489.27132237974286
2025-05-19 09:24:56,41,STARLINK-1559,64.98078467263399,243.46585898974112,592.6011188821883
2025-05-19 09:25:56,46,STARLINK-32114,80.25760160589493,225.13041640198458,482.31947609587377
2025-05-19 09:26:56,45,STARLINK-3267,83.77101060970197,223.38731719939918,543.204287831998
2025-05-19 09:27:56,43,STARLINK-32205,63.957571472378056,173.95440956274055,525.1354886290201
2025-05-19 09:28:56,41,STARLINK-30467,80.21602591458073,162.84655032719093,566.8255522808952
2025-05-19 09:29:56,37,STARLINK-1807,61.84476242473431,189.2384402070153,613.794732398211
2025-05-19 09:30:56,40,STARLINK-5575,78.648745204136,62.89394006698038,569.6472030418041
2025-05-19 09:31:56,46,STARLINK-30320,81.53622977581126,167.18821502618087,452.47916582487795
2025-05-19 09:32:56,37,STARLINK-32446,71.97067574320154,241.21882949913893,498.75228987700933
2025-05-19 09:33:56,41,STARLINK-30470,84.94021843872194,221.28050629778372,561.2434246077951
2025-05-19 09:34:56,34,STARLINK-4251,63.583887625134714,76.81050757112817,625.5645359976379
2025-05-19 09:35:56,44,STARLINK-1797,80.88812258153983,164.52173000644072,554.0748430723813
2025-05-19 09:36:56,41,STARLINK-5537,68.60321325348384,254.82190360639137,597.0872902020329
2025-05-19 09:37:56,43,STARLINK-2504,80.60037802675078,218.47315461914772,554.3682443608881
2025-05-19 09:38:56,46,STARLINK-30465,80.5247019542893,281.75686641940035,566.4161231322048
2025-05-19 09:39:56,50,STARLINK-4350,65.04216536885768,35.99480707483706,619.395905206347
2025-05-19 09:40:56,51,STARLINK-4362,75.86345642642347,145.40080204743586,583.807706124216
2025-05-19 09:41:56,47,STARLINK-6166,66.43055040535866,340.9450031132425,606.1007963597676
2025-05-19 09:42:56,45,STARLINK-4333,81.99916076341451,41.00315591356251,571.0479929516887
2025-05-19 09:43:56,42,STARLINK-30855,85.65269376760203,68.27342740625632,561.1651330062789
2025-05-19 09:44:56,42,STARLINK-4691,83.93107883347804,111.1530949797389,543.0825461117414
2025-05-19 09:45:56,37,STARLINK-30381,80.2391870118576,89.9050002081801,567.0578270231979
2025-05-19 09:46:56,41,STARLINK-4259,79.43798900031663,176.1509573513754,548.7992007349687
2025-05-19 09:47:56,46,STARLINK-31541,80.15293697430998,185.3004224595678,490.1140961082557
2025-05-19 09:48:56,45,STARLINK-30841,83.75924987282731,171.94019755163254,562.1922107468778
2025-05-19 09:49:56,40,STARLINK-1373,76.11532636204768,350.1053348235432,562.9006279212329
2025-05-19 09:50:56,43,STARLINK-30354,82.67604912169536,140.16371146891757,563.8765754454737
2025-05-19 09:51:56,42,STARLINK-6214,70.82989638017396,318.92536167614514,562.5486843108056
2025-05-19 09:52:56,49,STARLINK-1029,77.75183564634004,201.15960244329258,500.4198790406926
2025-05-19 09:53:56,47,STARLINK-30871,77.40364468196296,221.4515524290326,572.1008359819783
2025-05-19 09:54:56,34,STARLINK-33741,85.12344329348657,7.582449535789096,449.5073782969438
2025-05-19 09:55:56,37,STARLINK-32549,82.6737383262023,305.3937859107762,487.4975239909131
2025-05-19 09:56:56,37,STARLINK-11272 [DTC],76.57637317614439,357.7754163803275,369.97970714874174
2025-05-19 09:57:56,42,STARLINK-6159,68.48596977011056,158.23785863987794,597.4540861408491
2025-05-19 09:58:56,40,STARLINK-31057,81.88977601259855,42.67489811008021,480.33227896193364
2025-05-19 09:59:56,44,STARLINK-32490,82.36076082637683,221.29493594075194,487.39546236223214
2025-05-19 10:00:56,45,STARLINK-30380,71.58830122933942,203.02961757410063,586.7273657534432
2025-05-19 10:01:56,41,STARLINK-31036,79.95071735329086,325.3418718925433,482.86488187322254
2025-05-19 10:02:56,41,STARLINK-3286,76.34615357525331,72.82887540565426,554.4970800390657
2025-05-19 10:03:56,36,STARLINK-3296,81.42533299505372,178.183401686736,545.6333662952168
2025-05-19 10:04:56,40,STARLINK-3748,73.0334877302449,147.40777438657202,562.5655783726951
2025-05-19 10:05:56,41,STARLINK-33687,75.19097276798618,78.47750560705441,499.03010912845076
2025-05-19 10:06:56,40,STARLINK-11207 [DTC],73.24897401757312,110.53472778563405,375.3408843308294
2025-05-19 10:07:56,43,STARLINK-4768,76.30044553819991,243.07216940686573,554.7876813255042
2025-05-19 10:08:56,38,STARLINK-31053,61.70147237789783,171.2185027658287,535.0500089949621
2025-05-19 10:09:56,36,STARLINK-3739,75.13246100841289,253.7992553869346,557.2347867067642
2025-05-19 10:10:56,42,STARLINK-32336,66.76801500458735,129.9645030486157,514.562789848625
2025-05-19 10:11:56,35,STARLINK-32510,62.93151422114119,152.82350207644558,537.3293843592687
2025-05-19 10:12:56,31,STARLINK-33716,75.29081224400244,29.297662976999103,495.94221652051294
2025-05-19 10:13:56,33,STARLINK-31806,80.43003726333274,280.4243570818803,489.6159916758901
2025-05-19 10:14:56,35,STARLINK-5656,69.32531924578689,105.68444141238078,594.5285006107252
2025-05-19 10:15:56,39,STARLINK-30448,69.9182886715397,196.33006580355104,592.1133016738295
2025-05-19 10:16:56,38,STARLINK-32279,77.51213375517686,198.35435174128665,486.4248706115907
2025-05-19 10:17:56,43,STARLINK-32495,75.98250452161885,99.19473492606014,497.33468055047007
2025-05-19 10:18:56,43,STARLINK-2726,75.45789800723372,259.1004106904581,564.1500547450878
2025-05-19 10:19:56,36,STARLINK-32477,77.59864032469875,19.041935421141343,454.56660165170314
2025-05-19 10:20:56,36,STARLINK-4686,68.57329065052886,63.59628495766299,577.0130496162852
2025-05-19 10:21:56,37,STARLINK-4492,70.65161878106996,327.9033577700988,569.5646183787649
2025-05-19 10:22:56,46,STARLINK-6221,76.07335729570222,116.38653286635356,591.6220520930965
2025-05-19 10:23:56,49,STARLINK-30274,76.91407526379851,257.217927076413,487.63902975110153
2025-05-19 10:24:56,46,STARLINK-5686,80.28751658448779,57.31966593356022,566.9361350663457
2025-05-19 10:25:56,46,STARLINK-4642,85.33196444023409,248.29527700753434,541.7080885436743
2025-05-19 10:26:56,33,STARLINK-30468,66.7650034157727,40.71920183732,604.3666557887975
2025-05-19 10:27:56,35,STARLINK-4491,79.85050946290308,216.22907165297462,547.7296404429013
2025-05-19 10:28:56,42,STARLINK-5868,82.21141054454576,209.8710895689492,580.5050369787241
2025-05-19 10:29:56,52,STARLINK-6060,78.44474146741345,348.5301797431168,586.4817138305278
2025-05-19 10:30:56,47,STARLINK-6070,68.93543494848967,158.61603636365186,612.6081383048288
2025-05-19 10:31:56,44,STARLINK-31285,75.40173903171676,241.88135780883687,498.0587788277951
2025-05-19 10:32:56,42,STARLINK-5775,72.85016125085698,18.332674461891738,583.4607915330497
2025-05-19 10:33:56,41,STARLINK-33620,59.17539850114232,326.69867554289834,557.0708828939036
2025-05-19 10:34:56,44,STARLINK-2401,80.20916069730383,176.74678296538366,555.0457789348447
2025-05-19 10:35:56,37,STARLINK-31852,80.25162073970316,124.46425711603256,490.15938987096234
2025-05-19 10:36:56,44,STARLINK-6329,67.75144321020072,114.15747417682654,600.0238913735362
2025-05-19 10:37:56,46,STARLINK-6335,83.3879345270572,334.16992067011705,563.0499896911637
2025-05-19 10:38:56,43,STARLINK-32011,61.30353816071289,66.65981121276074,537.1094770693901
2025-05-19 10:39:56,48,STARLINK-6333,82.86268475407961,127.30136986709505,563.4639387901871
2025-05-19 10:40:56,43,STARLINK-1775,73.10709260809651,6.247310523382132,570.462078773829
2025-05-19 10:41:56,49,STARLINK-6337,68.24054195071288,135.27641453029852,598.3060922721404
2025-05-19 10:42:56,43,STARLINK-30049,81.58216780755058,301.6746414911703,564.9958566011637
2025-05-19 10:43:56,45,STARLINK-3978,85.81090139879578,105.03874844270199,541.7173968242621
2025-05-19 10:44:56,39,STARLINK-3991,74.27043582152301,209.25944575429395,559.4246695584113
2025-05-19 10:45:56,45,STARLINK-3906,77.12479163517494,169.21684487835114,552.8498476554752
2025-05-19 10:46:56,42,STARLINK-6328,67.73158355958785,157.08457452250352,600.1957043526513
2025-05-19 10:47:56,43,STARLINK-30090,77.15765635860708,266.0563521905693,572.6336865254056
2025-05-19 10:48:56,42,STARLINK-2657,72.37800297687487,343.3016465371305,572.600142503316
2025-05-19 10:49:56,46,STARLINK-32684,85.40073050118879,130.0958611317796,484.83619336070564
2025-05-19 10:50:56,45,STARLINK-3271,76.82216707481807,341.97008655101837,553.8194531491308
2025-05-19 10:51:56,46,STARLINK-32951,75.01445769239588,101.15010692419364,459.1979730914352
2025-05-19 10:52:56,44,STARLINK-32082,86.31182779881858,260.1000835447585,476.8229150357031
2025-05-19 10:53:56,44,STARLINK-31918,60.36815699711076,306.99512181501086,541.69619220713
2025-05-19 10:54:56,45,STARLINK-2651,80.2382753714927,171.74276442352192,554.8266294512931
2025-05-19 10:55:56,42,STARLINK-32642,78.72258172303042,17.79901858842167,492.6329306776475
2025-05-19 10:56:56,46,STARLINK-32237,76.99483149898518,187.96044672797498,487.41048514296966
2025-05-19 10:57:56,41,STARLINK-4520,79.14638125139827,37.974861080631165,549.301571877448
2025-05-19 10:58:56,42,STARLINK-32765,71.04456406140314,30.04053510298061,506.5427155024021
2025-05-19 10:59:56,43,STARLINK-2720,67.14527206916256,276.3110721959458,590.1228917436977
2025-05-19 11:00:56,41,STARLINK-31456,69.37637792417087,320.73567752158186,506.1027789199889
2025-05-19 11:01:56,45,STARLINK-32177,84.36385880624321,341.85253855254285,478.1600241091952
2025-05-19 11:02:56,35,STARLINK-32398,74.41032775874405,74.89200673484626,500.0851151803163
2025-05-19 11:03:56,38,STARLINK-30811,75.4446541323332,130.09096917150532,490.4337317825505
2025-05-19 11:04:56,37,STARLINK-5371,67.92877851768527,188.11642886940868,599.3318238088825
2025-05-19 11:05:56,39,STARLINK-31937,62.63832058108151,82.78799509229681,496.2485777228122
2025-05-19 11:06:56,41,STARLINK-32636,80.27886344993634,174.69445659321397,481.7839188325245
2025-05-19 11:07:56,35,STARLINK-31887,87.62097230068866,172.88581860689712,483.9880985953425
2025-05-19 11:08:56,38,STARLINK-4276,72.95816958950017,241.51463765908724,562.7663972985094
2025-05-19 11:09:56,40,STARLINK-30752,72.10875356655833,220.84134824144715,498.34139673498487
2025-05-19 11:10:56,36,STARLINK-32745,84.87089495547518,273.22205959232014,482.9362796408064
2025-05-19 11:11:56,40,STARLINK-5690,84.56359913107251,185.91557453210604,561.6771781572296
2025-05-19 11:12:56,38,STARLINK-1555,75.47960636505101,144.95080864533327,564.0891550190108
2025-05-19 11:13:56,38,STARLINK-31925,79.98700659045501,350.580481655387,490.455405587978
2025-05-19 11:14:56,34,STARLINK-30764,77.88569670020593,294.92577291527095,485.93171665490416
2025-05-19 11:15:56,33,STARLINK-3937,74.38674040959359,72.57593058313762,559.2734046509383
2025-05-19 11:16:56,37,STARLINK-6286,65.82883459513796,29.317646147819787,608.7628592884903
2025-05-19 11:17:56,40,STARLINK-1582,74.05360905169029,268.5464733085169,567.76986935759
2025-05-19 11:18:56,39,STARLINK-32759,79.2079168699768,73.40766178170936,491.6202609275108
2025-05-19 11:19:56,36,STARLINK-3967,68.75283554701744,71.58408130725633,576.4876476867688
2025-05-19 11:20:56,36,STARLINK-30232,83.88727109601201,97.08293082863949,539.5541911959024
2025-05-19 11:21:56,38,STARLINK-5701,76.68624110270285,294.28353928968886,573.6499439806919
2025-05-19 11:22:56,40,STARLINK-32421,63.00894431559368,188.19819145648816,541.6062266101234
2025-05-19 11:23:56,46,STARLINK-32567,88.49649198768104,284.71915105054063,483.6177406561207
2025-05-19 11:24:56,43,STARLINK-4022,88.25158771011665,225.1392803471044,540.4333738960214
2025-05-19 11:25:56,40,STARLINK-3794,69.25426646950366,226.48850328049107,574.3661183006943
2025-05-19 11:26:56,38,STARLINK-3940,79.47774150007382,202.01013124738068,548.581586338176
2025-05-19 11:27:56,38,STARLINK-32747,79.84622473547253,344.03674092222593,490.66685309028855
2025-05-19 11:28:56,34,STARLINK-32485,76.8744969872481,33.68391444957865,495.4667462638526
2025-05-19 11:29:56,41,STARLINK-2188,67.04135940528587,328.32422099238494,590.5073336205023
2025-05-19 11:30:56,48,STARLINK-2188,68.77492722284298,133.08875079036625,583.6271680567961
2025-05-19 11:31:56,41,STARLINK-31029,83.10374976962497,74.83052850862218,555.9658400698427
2025-05-19 11:32:56,39,STARLINK-31163,67.12172864287565,38.68334423697587,527.0752775649081
2025-05-19 11:33:56,43,STARLINK-31179,70.16131941064805,174.71507851519632,591.4910692756786
2025-05-19 11:34:56,38,STARLINK-3959,72.69262665044661,22.711120945773867,563.5085601372172
2025-05-19 11:35:56,42,STARLINK-2166,80.93413063127782,241.69743394297495,553.9041958999898
2025-05-19 11:36:56,44,STARLINK-32800,84.70383635341811,111.20642070139279,485.68465251537964
2025-05-19 11:37:56,45,STARLINK-31943,81.18784264262729,235.99165663879447,488.73089770381637
2025-05-19 11:38:56,42,STARLINK-33728,84.54441931584351,34.571019725785206,371.22907239700413
2025-05-19 11:39:56,42,STARLINK-33757,84.35618541706772,0.6476930639449584,371.40842872454226
2025-05-19 11:40:56,45,STARLINK-33727,82.59796911234652,336.5443219086554,372.67082099923454
2025-05-19 11:41:56,44,STARLINK-33641,80.09383368488147,323.14907139807514,375.053191316282
2025-05-19 11:42:56,44,STARLINK-4728,82.22576891569788,57.83001640433456,544.9926448241345
2025-05-19 11:43:56,47,STARLINK-33773,74.5000673857317,310.63336246508885,382.85821901340665
2025-05-19 11:44:56,44,STARLINK-3942,75.25563435898825,162.5065601705774,557.068968647013
2025-05-19 11:45:56,47,STARLINK-32363,76.36755755526596,55.42859660506244,488.7520804293408
2025-05-19 11:46:56,46,STARLINK-31188,72.94210286533988,131.07431439499345,508.8834043657489
2025-05-19 11:47:56,45,STARLINK-1296,72.85718773624455,344.6553162169175,571.0210974951237
2025-05-19 11:48:56,46,STARLINK-5963,86.56167778219529,141.9224587838952,576.4010916661331
2025-05-19 11:49:56,36,STARLINK-4730,74.57061174585172,347.88172260474437,559.0845565336728
2025-05-19 11:50:56,38,STARLINK-1130 (DARKSAT),70.37561653469321,219.29881899095471,334.37824494154165
2025-05-19 11:51:56,36,STARLINK-32323,75.31591852225652,315.88902896099205,490.8435824008719
2025-05-19 11:52:56,31,STARLINK-11147 [DTC],77.46914130337098,229.10419516460607,368.3958287854306
2025-05-19 11:53:56,33,STARLINK-1260,84.28515541220817,202.396921269845,550.2357641067535
2025-05-19 11:54:56,31,STARLINK-5582,75.78092313070505,203.8330144017985,591.5106830843317
2025-05-19 11:55:56,34,STARLINK-30515,74.29013635777373,146.90147286914572,579.1171726845201
2025-05-19 11:56:56,34,STARLINK-3195,79.10658632078707,47.58696249979633,549.412024778683
2025-05-19 11:57:56,33,STARLINK-32884,83.82559820067517,345.2036834290205,450.2925313635062
2025-05-19 11:58:56,34,STARLINK-30878,72.26556231326646,210.78646350031846,584.651563098277
2025-05-19 11:59:56,32,STARLINK-32555,74.86865225811937,325.2224310853182,499.5594465813296
2025-05-19 12:00:56,38,STARLINK-30507,81.85736866162735,163.4252612265162,564.5438469627219
2025-05-19 12:01:56,41,STARLINK-3192,67.07181226938918,318.60196256166375,582.7071476647466
2025-05-19 12:02:56,38,STARLINK-1622,72.76457413687544,295.98222689548675,571.4315881200483
2025-05-19 12:03:56,40,STARLINK-5715,71.78464473524565,229.46753924715628,586.2952635960767
2025-05-19 12:04:56,35,STARLINK-32815,67.97919868962752,319.6542314227203,480.4829268381449
2025-05-19 12:05:56,34,STARLINK-30510,85.78233359543665,241.1257966102024,560.6587952374664
2025-05-19 12:06:56,30,STARLINK-3415,63.23650774897677,233.97500443621718,599.0100909559364
2025-05-19 12:07:56,37,STARLINK-30832,77.59683808685519,16.394296564450908,571.9016718608078
2025-05-19 12:08:56,39,STARLINK-5726,69.4494354930023,252.66925708962341,594.0235631709145
2025-05-19 12:09:56,38,STARLINK-11499 [DTC],80.2291521936897,247.44610693905304,362.29450700046715
2025-05-19 12:10:56,41,STARLINK-30508,79.55094017359215,289.33456108289937,567.9750241595052
2025-05-19 12:11:56,43,STARLINK-2255,77.59452926330708,145.16371269642906,559.4370612977724
2025-05-19 12:12:56,44,STARLINK-5700,76.04360099818388,345.7308004667038,575.3546935081476
2025-05-19 12:13:56,38,STARLINK-5975,68.36922314619602,337.02388175318066,598.2746264257131
2025-05-19 12:14:56,38,STARLINK-4032,73.71420500569572,82.95002826704098,560.5104486041412
2025-05-19 12:15:56,41,STARLINK-6358,80.01704413381277,5.145148257848588,567.4849057237058
2025-05-19 12:16:56,42,STARLINK-2249,74.54320847115439,278.0208089509343,566.407828157291
2025-05-19 12:17:56,45,STARLINK-30207,79.38349535747719,95.50465350105424,568.4389777589772
2025-05-19 12:18:56,42,STARLINK-30402,69.32797981227819,317.84694932051497,594.8228032501105
2025-05-19 12:19:56,32,STARLINK-3981,74.94385196388298,332.5177033830964,557.6731942194227
2025-05-19 12:20:56,32,STARLINK-5741,64.07941875763842,304.9059799600372,616.3489098179805
2025-05-19 12:21:56,32,STARLINK-11442 [DTC],72.858798692717,42.59018044330601,372.611478369163
2025-05-19 12:22:56,37,STARLINK-30411,81.54012648344805,142.01486852474426,565.0199839906328
2025-05-19 12:23:56,42,STARLINK-6363,67.94485448891905,295.7156265064636,599.8696759301199
2025-05-19 12:24:56,40,STARLINK-32518,83.56556894021537,212.1490815993186,486.02717461561207
2025-05-19 12:25:56,35,STARLINK-5353,78.61084115955822,264.955606811653,569.8146447565427
2025-05-19 12:26:56,32,STARLINK-32511,73.95180145124851,62.5038925140274,494.0043449129839
2025-05-19 12:27:56,30,STARLINK-30409,77.78059455804672,185.0702155688724,571.1796086915286
2025-05-19 12:28:56,27,STARLINK-3998,66.11074428191519,246.74814524107475,586.3331448527258
2025-05-19 12:29:56,34,STARLINK-1272,70.4016970964949,132.0049894102306,578.3029847755031
